env_steps,return,restorations,length,FPS,time
50000,-876.0,32,100,0.0,0.3859
50100,-1005.0,65,100,0.6543,152.8322
50200,-1275.0,79,100,44.3068,2.257
50300,-907.0,42,100,49.2468,2.0306
50400,-681.0,41,100,50.2677,1.9893
50500,-979.0,25,100,50.3523,1.986
50600,-1023.0,7,100,50.5224,1.9793
50700,-849.0,58,100,49.0455,2.0389
50800,-1107.0,33,100,49.946,2.0022
50900,-1107.0,63,100,48.998,2.0409
51000,-928.0,58,100,49.0643,2.0381
51100,-920.0,57,100,45.8293,2.182
51200,-800.0,35,100,45.7477,2.1859
51300,-939.0,29,100,49.4258,2.0232
51400,-892.0,65,100,48.1772,2.0757
51500,-709.0,42,100,48.6968,2.0535
51600,-717.0,36,100,46.9187,2.1313
51700,-919.0,31,100,48.0523,2.0811
51800,-1059.0,61,100,49.4611,2.0218
51900,-937.0,54,100,48.4639,2.0634
52000,-1057.0,67,100,47.6445,2.0989
52100,-885.0,44,100,49.6029,2.016
52200,-864.0,52,100,48.3707,2.0674
52300,-823.0,42,100,47.8563,2.0896
52400,-676.0,41,100,47.9708,2.0846
52500,-1013.0,46,100,47.8086,2.0917
52600,-1030.0,22,100,48.3308,2.0691
52700,-1008.0,51,100,47.3741,2.1109
52800,-662.0,52,100,46.9254,2.131
52900,-1236.0,68,100,49.2459,2.0306
53000,-1086.0,61,100,45.6092,2.1925
53100,-921.0,61,100,46.2681,2.1613
53200,-1111.0,64,100,43.8726,2.2793
53300,-600.0,43,100,42.5496,2.3502
53400,-650.0,52,100,43.832,2.2814
53500,-1199.0,63,100,45.027,2.2209
53600,-945.0,56,100,43.22,2.3137
53700,-793.0,42,100,42.9748,2.3269
53800,-704.0,59,100,42.2352,2.3677
53900,-889.0,49,100,44.878,2.2283
54000,-915.0,39,100,40.8373,2.4487
54100,-554.0,39,100,42.0507,2.3781
54200,-757.0,62,100,35.1138,2.8479
54300,-958.0,62,100,44.8057,2.2319
54400,-1067.0,73,100,47.0175,2.1269
54500,-982.0,66,100,46.7039,2.1411
54600,-885.0,54,100,45.0242,2.221
54700,-761.0,59,100,48.5121,2.0613
54800,-788.0,44,100,49.3472,2.0265
54900,-844.0,67,100,49.716,2.0114
55000,-946.0,69,100,44.8109,2.2316
55100,-1006.0,63,100,38.8076,2.5768
55200,-950.0,57,100,45.1874,2.213
55300,-799.0,66,100,47.5567,2.1028
55400,-1073.0,36,100,45.4082,2.2022
55500,-687.0,49,100,47.9099,2.0873
55600,-606.0,47,100,47.9177,2.0869
55700,-851.0,57,100,46.9397,2.1304
55800,-717.0,57,100,48.7965,2.0493
55900,-804.0,56,100,48.3996,2.0661
56000,-980.0,65,100,48.5097,2.0614
56100,-814.0,58,100,48.1619,2.0763
56200,-770.0,41,100,49.4345,2.0229
56300,-774.0,64,100,48.6595,2.0551
56400,-718.0,51,100,49.1287,2.0355
56500,-1134.0,68,100,48.0559,2.0809
56600,-931.0,66,100,48.5974,2.0577
56700,-626.0,54,100,48.6713,2.0546
56800,-496.0,30,100,47.9871,2.0839
56900,-747.0,51,100,48.5846,2.0583
57000,-780.0,54,100,49.4789,2.0211
57100,-642.0,60,100,48.7053,2.0532
57200,-1118.0,58,100,47.2732,2.1154
57300,-573.0,42,100,49.184,2.0332
57400,-607.0,51,100,49.0892,2.0371
57500,-985.0,74,100,49.3671,2.0256
57600,-1055.0,43,100,48.4945,2.0621
57700,-610.0,33,100,49.6112,2.0157
57800,-1025.0,69,100,49.4256,2.0232
57900,-791.0,51,100,48.6743,2.0545
58000,-712.0,33,100,48.5931,2.0579
58100,-1135.0,64,100,49.1303,2.0354
58200,-774.0,53,100,48.9996,2.0408
58300,-690.0,47,100,48.2723,2.0716
58400,-675.0,52,100,49.4357,2.0228
58500,-672.0,36,100,48.954,2.0427
58600,-843.0,39,100,49.2528,2.0303
58700,-648.0,53,100,48.904,2.0448
58800,-673.0,52,100,48.7076,2.0531
58900,-801.0,68,100,49.3941,2.0245
59000,-562.0,35,100,48.5482,2.0598
59100,-763.0,54,100,48.8933,2.0453
59200,-689.0,54,100,49.877,2.0049
59300,-872.0,60,100,49.488,2.0207
59400,-1044.0,66,100,48.8756,2.046
59500,-1051.0,70,100,49.3323,2.0271
59600,-1044.0,15,100,48.8135,2.0486
59700,-928.0,74,100,48.8088,2.0488
59800,-965.0,55,100,49.5507,2.0181
59900,-897.0,63,100,49.8241,2.0071
60000,-863.0,52,100,0.0,0.3989
60100,-819.0,42,100,47.8673,2.0891
60200,-778.0,55,100,48.9637,2.0423
60300,-700.0,55,100,49.1877,2.033
60400,-511.0,29,100,48.7035,2.0532
60500,-748.0,65,100,48.9973,2.0409
60600,-644.0,48,100,48.8508,2.0471
60700,-704.0,47,100,48.4806,2.0627
60800,-600.0,46,100,49.2998,2.0284
60900,-823.0,47,100,49.3605,2.0259
61000,-729.0,62,100,48.9699,2.0421
61100,-661.0,45,100,49.8618,2.0055
61200,-909.0,51,100,49.2184,2.0318
61300,-890.0,46,100,48.6958,2.0536
61400,-986.0,60,100,48.0302,2.082
61500,-715.0,51,100,49.0918,2.037
61600,-746.0,57,100,48.223,2.0737
61700,-623.0,34,100,49.49,2.0206
61800,-659.0,46,100,49.1512,2.0345
61900,-867.0,58,100,47.928,2.0865
62000,-587.0,45,100,50.3614,1.9856
62100,-896.0,42,100,48.971,2.042
62200,-658.0,49,100,49.0902,2.0371
62300,-910.0,39,100,50.1792,1.9929
62400,-803.0,39,100,49.0691,2.0379
62500,-909.0,46,100,49.3175,2.0277
62600,-568.0,39,100,47.8285,2.0908
62700,-680.0,59,100,49.3375,2.0269
62800,-919.0,52,100,48.8497,2.0471
62900,-405.0,31,100,49.9156,2.0034
63000,-704.0,45,100,48.7621,2.0508
63100,-738.0,49,100,48.9184,2.0442
63200,-763.0,53,100,49.7984,2.0081
63300,-524.0,43,100,48.1901,2.0751
63400,-609.0,38,100,48.0608,2.0807
63500,-695.0,51,100,49.1281,2.0355
63600,-912.0,37,100,48.7408,2.0517
63700,-985.0,65,100,49.2325,2.0312
63800,-1067.0,51,100,48.0281,2.0821
63900,-750.0,41,100,48.8563,2.0468
64000,-870.0,39,100,49.0107,2.0404
64100,-816.0,34,100,49.8456,2.0062
64200,-709.0,50,100,48.7971,2.0493
64300,-1200.0,60,100,49.2238,2.0315
64400,-632.0,37,100,49.358,2.026
64500,-765.0,46,100,48.7836,2.0499
64600,-889.0,63,100,48.528,2.0607
64700,-792.0,49,100,48.2671,2.0718
64800,-753.0,39,100,47.7935,2.0923
64900,-742.0,53,100,48.7979,2.0493
65000,-869.0,46,100,48.2415,2.0729
65100,-851.0,60,100,47.7065,2.0962
65200,-882.0,60,100,48.8568,2.0468
65300,-548.0,45,100,49.7486,2.0101
65400,-1007.0,66,100,48.7319,2.052
65500,-803.0,41,100,49.5137,2.0196
65600,-910.0,59,100,48.454,2.0638
65700,-820.0,42,100,48.639,2.056
65800,-689.0,50,100,47.8121,2.0915
65900,-707.0,47,100,48.3516,2.0682
66000,-805.0,58,100,48.8579,2.0468
66100,-692.0,51,100,48.3861,2.0667
66200,-848.0,57,100,49.8035,2.0079
66300,-857.0,70,100,49.1002,2.0367
66400,-701.0,53,100,48.6653,2.0549
66500,-837.0,30,100,48.9292,2.0438
66600,-723.0,55,100,49.4454,2.0224
66700,-593.0,44,100,49.6775,2.013
66800,-865.0,56,100,48.5269,2.0607
66900,-933.0,60,100,49.0382,2.0392
67000,-720.0,35,100,50.0422,1.9983
67100,-519.0,37,100,49.1782,2.0334
67200,-543.0,35,100,49.0732,2.0378
67300,-820.0,51,100,49.4187,2.0235
67400,-878.0,48,100,49.8942,2.0042
67500,-459.0,37,100,49.1289,2.0355
67600,-929.0,59,100,48.2164,2.074
67700,-530.0,40,100,48.8268,2.0481
67800,-609.0,40,100,48.9826,2.0415
67900,-769.0,46,100,48.3768,2.0671
68000,-895.0,51,100,49.3088,2.028
68100,-814.0,59,100,48.6161,2.0569
68200,-842.0,56,100,48.8609,2.0466
68300,-559.0,37,100,49.4815,2.021
68400,-705.0,44,100,48.8565,2.0468
68500,-827.0,53,100,48.3103,2.07
68600,-635.0,46,100,48.5618,2.0592
68700,-720.0,42,100,48.9937,2.0411
68800,-632.0,48,100,49.2363,2.031
68900,-738.0,59,100,48.5187,2.0611
69000,-764.0,46,100,48.7947,2.0494
69100,-753.0,41,100,49.2356,2.031
69200,-664.0,57,100,47.9995,2.0834
69300,-794.0,57,100,48.939,2.0434
69400,-747.0,40,100,49.5245,2.0192
69500,-701.0,46,100,48.3624,2.0677
69600,-715.0,51,100,48.895,2.0452
69700,-699.0,31,100,49.4423,2.0226
69800,-815.0,62,100,49.226,2.0314
69900,-797.0,50,100,49.8761,2.005
70000,-894.0,59,100,0.0,0.4003
70100,-782.0,48,100,48.8586,2.0467
70200,-873.0,66,100,47.819,2.0912
70300,-780.0,48,100,48.5413,2.0601
70400,-542.0,45,100,48.3713,2.0673
70500,-540.0,46,100,49.1025,2.0366
70600,-1165.0,72,100,49.8322,2.0067
70700,-1054.0,62,100,48.7271,2.0522
70800,-903.0,61,100,47.9497,2.0855
70900,-720.0,64,100,48.2079,2.0743
71000,-774.0,61,100,48.4487,2.064
71100,-748.0,53,100,47.9816,2.0841
71200,-921.0,63,100,49.0358,2.0393
71300,-655.0,44,100,48.7424,2.0516
71400,-855.0,48,100,48.8474,2.0472
71500,-786.0,43,100,48.2399,2.073
71600,-1046.0,60,100,48.2477,2.0726
71700,-888.0,55,100,47.985,2.084
71800,-632.0,51,100,48.6677,2.0548
71900,-909.0,61,100,48.5429,2.06
72000,-695.0,42,100,48.6128,2.0571
72100,-557.0,44,100,49.0873,2.0372
72200,-923.0,52,100,48.7041,2.0532
72300,-839.0,56,100,48.9926,2.0411
72400,-653.0,55,100,48.5132,2.0613
72500,-626.0,42,100,48.4701,2.0631
72600,-706.0,55,100,48.5465,2.0599
72700,-849.0,56,100,48.21,2.0743
72800,-747.0,60,100,47.443,2.1078
72900,-570.0,37,100,48.6914,2.0538
73000,-681.0,39,100,48.4611,2.0635
73100,-852.0,62,100,48.5014,2.0618
73200,-719.0,58,100,48.061,2.0807
73300,-771.0,64,100,48.2247,2.0736
73400,-790.0,44,100,48.0792,2.0799
73500,-671.0,46,100,47.907,2.0874
73600,-818.0,48,100,47.6892,2.0969
73700,-827.0,61,100,47.878,2.0886
73800,-680.0,30,100,49.3874,2.0248
73900,-742.0,44,100,48.0772,2.08
74000,-890.0,60,100,47.9291,2.0864
74100,-616.0,38,100,47.6074,2.1005
74200,-718.0,46,100,48.8541,2.0469
74300,-786.0,58,100,49.3581,2.026
74400,-871.0,64,100,49.8537,2.0059
74500,-902.0,62,100,49.4543,2.0221
74600,-595.0,38,100,48.7318,2.052
74700,-799.0,60,100,48.8312,2.0479
74800,-643.0,34,100,48.761,2.0508
74900,-864.0,57,100,48.9152,2.0444
75000,-748.0,55,100,48.5677,2.059
75100,-640.0,41,100,49.4133,2.0237
75200,-727.0,38,100,48.5737,2.0587
75300,-730.0,52,100,48.659,2.0551
75400,-681.0,56,100,48.3239,2.0694
75500,-930.0,53,100,48.231,2.0734
75600,-666.0,50,100,49.1487,2.0346
75700,-507.0,37,100,47.8465,2.09
75800,-667.0,39,100,49.1877,2.033
75900,-557.0,34,100,48.6936,2.0537
76000,-848.0,67,100,48.7257,2.0523
76100,-635.0,38,100,49.0783,2.0376
76200,-778.0,58,100,48.2282,2.0735
76300,-692.0,39,100,49.3618,2.0259
76400,-1116.0,54,100,47.6367,2.0992
76500,-643.0,42,100,48.0072,2.083
76600,-675.0,55,100,49.1996,2.0325
76700,-684.0,53,100,48.3784,2.067
76800,-810.0,41,100,48.6212,2.0567
76900,-622.0,38,100,48.5528,2.0596
77000,-525.0,29,100,48.3866,2.0667
77100,-659.0,41,100,48.7857,2.0498
77200,-544.0,35,100,48.5401,2.0602
77300,-833.0,56,100,48.6,2.0576
77400,-726.0,50,100,48.5208,2.061
77500,-721.0,46,100,48.3552,2.068
77600,-694.0,53,100,48.7915,2.0495
77700,-699.0,49,100,48.6793,2.0543
77800,-664.0,54,100,48.1922,2.075
77900,-880.0,64,100,48.539,2.0602
78000,-814.0,48,100,49.0865,2.0372
78100,-657.0,48,100,48.8862,2.0456
78200,-734.0,65,100,47.9622,2.085
78300,-555.0,32,100,47.9765,2.0844
78400,-735.0,50,100,49.1202,2.0358
78500,-611.0,35,100,48.5183,2.0611
78600,-608.0,36,100,48.3488,2.0683
78700,-841.0,55,100,48.4687,2.0632
78800,-844.0,53,100,48.6856,2.054
78900,-982.0,49,100,48.7381,2.0518
79000,-755.0,59,100,48.769,2.0505
79100,-797.0,51,100,48.5839,2.0583
79200,-631.0,51,100,48.7693,2.0505
79300,-750.0,54,100,48.8629,2.0465
79400,-668.0,47,100,48.6382,2.056
79500,-904.0,54,100,48.1014,2.0789
79600,-706.0,47,100,41.2881,2.422
79700,-532.0,42,100,48.2982,2.0705
79800,-815.0,47,100,48.2829,2.0711
79900,-880.0,45,100,49.0535,2.0386
80000,-777.0,61,100,0.0,0.7375
80100,-904.0,52,100,46.0151,2.1732
80200,-826.0,49,100,49.1409,2.035
80300,-914.0,27,100,49.4757,2.0212
80400,-900.0,68,100,49.7076,2.0118
80500,-606.0,53,100,49.0742,2.0377
80600,-970.0,61,100,49.2616,2.03
80700,-801.0,55,100,49.0009,2.0408
80800,-777.0,49,100,42.6354,2.3455
80900,-856.0,59,100,48.6113,2.0571
81000,-684.0,54,100,43.1601,2.317
81100,-831.0,59,100,42.1208,2.3741
81200,-781.0,48,100,47.8432,2.0902
81300,-535.0,41,100,40.1292,2.492
81400,-918.0,66,100,42.7753,2.3378
81500,-708.0,52,100,41.8132,2.3916
81600,-695.0,50,100,48.4282,2.0649
81700,-763.0,53,100,48.0756,2.0801
81800,-710.0,40,100,45.8758,2.1798
81900,-666.0,49,100,48.6339,2.0562
82000,-837.0,45,100,49.2361,2.031
82100,-717.0,46,100,46.8263,2.1356
82200,-779.0,52,100,48.5211,2.061
82300,-741.0,50,100,47.0559,2.1251
82400,-817.0,39,100,48.4594,2.0636
82500,-783.0,50,100,48.3517,2.0682
82600,-766.0,45,100,44.6833,2.238
82700,-751.0,54,100,46.2359,2.1628
82800,-806.0,62,100,46.6339,2.1444
82900,-748.0,57,100,45.654,2.1904
83000,-713.0,32,100,44.5024,2.2471
83100,-617.0,44,100,45.2683,2.2091
83200,-767.0,49,100,48.3896,2.0666
83300,-711.0,45,100,49.1983,2.0326
83400,-688.0,45,100,48.3807,2.0669
83500,-629.0,45,100,48.9898,2.0412
83600,-544.0,41,100,48.8306,2.0479
83700,-680.0,42,100,48.6504,2.0555
83800,-686.0,48,100,49.4256,2.0232
83900,-713.0,52,100,48.7481,2.0514
84000,-872.0,50,100,48.8602,2.0467
84100,-665.0,47,100,48.3634,2.0677
84200,-831.0,56,100,48.8406,2.0475
84300,-911.0,55,100,49.4992,2.0202
84400,-735.0,43,100,42.5154,2.3521
84500,-1052.0,56,100,46.1934,2.1648
84600,-624.0,46,100,50.0824,1.9967
84700,-730.0,50,100,48.9599,2.0425
84800,-637.0,45,100,47.97,2.0846
84900,-683.0,50,100,48.8898,2.0454
85000,-745.0,47,100,49.2033,2.0324
85100,-726.0,55,100,48.8606,2.0466
85200,-663.0,61,100,48.8185,2.0484
85300,-755.0,69,100,48.8805,2.0458
85400,-697.0,46,100,48.4127,2.0656
85500,-823.0,54,100,48.8571,2.0468
85600,-749.0,47,100,48.427,2.065
85700,-717.0,49,100,48.7836,2.0499
85800,-833.0,63,100,48.799,2.0492
85900,-862.0,57,100,49.1568,2.0343
86000,-789.0,45,100,50.0323,1.9987
86100,-731.0,37,100,49.8272,2.0069
86200,-1006.0,68,100,49.4103,2.0239
86300,-548.0,35,100,48.9595,2.0425
86400,-620.0,43,100,48.9316,2.0437
86500,-657.0,30,100,48.8082,2.0488
86600,-713.0,44,100,49.3107,2.028
86700,-901.0,58,100,48.6616,2.055
86800,-576.0,41,100,49.2162,2.0319
86900,-620.0,49,100,48.6472,2.0556
87000,-718.0,42,100,47.93,2.0864
87100,-842.0,67,100,48.395,2.0663
87200,-783.0,44,100,50.4623,1.9817
87300,-692.0,51,100,49.6116,2.0157
87400,-708.0,49,100,48.7914,2.0495
87500,-897.0,53,100,49.6698,2.0133
87600,-820.0,52,100,48.3629,2.0677
87700,-670.0,44,100,49.1616,2.0341
87800,-657.0,44,100,48.7729,2.0503
87900,-688.0,42,100,48.8793,2.0459
88000,-846.0,54,100,48.96,2.0425
88100,-707.0,54,100,49.4683,2.0215
88200,-626.0,46,100,49.1968,2.0327
88300,-621.0,30,100,48.3647,2.0676
88400,-659.0,42,100,48.6087,2.0572
88500,-731.0,47,100,49.2548,2.0303
88600,-709.0,45,100,48.4391,2.0645
88700,-558.0,49,100,48.729,2.0522
88800,-504.0,34,100,48.3792,2.067
88900,-542.0,30,100,49.6045,2.0159
89000,-658.0,38,100,48.0707,2.0803
89100,-612.0,38,100,49.0685,2.038
89200,-532.0,37,100,48.8523,2.047
89300,-839.0,49,100,48.0127,2.0828
89400,-856.0,57,100,44.1317,2.2659
89500,-582.0,44,100,45.9302,2.1772
89600,-684.0,31,100,48.0833,2.0797
89700,-690.0,49,100,49.1679,2.0339
89800,-581.0,44,100,48.1421,2.0772
89900,-801.0,42,100,46.9776,2.1287
90000,-696.0,53,100,0.0,0.4089
90100,-773.0,42,100,48.051,2.0811
90200,-620.0,38,100,48.4013,2.0661
90300,-588.0,48,100,49.1219,2.0358
90400,-869.0,55,100,48.4912,2.0622
90500,-587.0,25,100,47.9425,2.0858
90600,-549.0,36,100,48.7009,2.0534
90700,-557.0,45,100,48.7582,2.0509
90800,-825.0,55,100,48.7843,2.0498
90900,-667.0,53,100,49.6347,2.0147
91000,-562.0,42,100,49.2243,2.0315
91100,-660.0,51,100,48.9896,2.0413
91200,-590.0,48,100,50.0105,1.9996
91300,-553.0,38,100,49.2493,2.0305
91400,-623.0,51,100,48.7433,2.0516
91500,-603.0,45,100,49.9187,2.0033
91600,-539.0,38,100,49.0189,2.04
91700,-540.0,44,100,50.0857,1.9966
91800,-570.0,50,100,48.6572,2.0552
91900,-651.0,49,100,48.4997,2.0619
92000,-774.0,60,100,48.4703,2.0631
92100,-668.0,35,100,49.3834,2.025
92200,-542.0,48,100,47.7367,2.0948
92300,-462.0,30,100,47.7585,2.0939
92400,-597.0,40,100,48.9633,2.0423
92500,-481.0,43,100,48.8771,2.0459
92600,-756.0,63,100,49.318,2.0277
92700,-650.0,47,100,48.9298,2.0437
92800,-552.0,36,100,48.6613,2.055
92900,-616.0,45,100,48.8164,2.0485
93000,-518.0,41,100,49.4022,2.0242
93100,-599.0,46,100,49.3508,2.0263
93200,-601.0,52,100,49.7879,2.0085
93300,-649.0,51,100,48.9878,2.0413
93400,-551.0,39,100,49.1589,2.0342
93500,-649.0,38,100,47.7042,2.0963
93600,-766.0,54,100,48.9673,2.0422
93700,-528.0,32,100,49.1513,2.0345
93800,-548.0,47,100,48.1456,2.077
93900,-589.0,44,100,48.4824,2.0626
94000,-440.0,39,100,49.5528,2.018
94100,-609.0,47,100,48.5097,2.0614
94200,-549.0,40,100,50.1432,1.9943
94300,-700.0,58,100,49.7467,2.0102
94400,-552.0,39,100,49.3411,2.0267
94500,-646.0,56,100,50.0241,1.999
94600,-642.0,42,100,48.5048,2.0617
94700,-608.0,32,100,48.4742,2.063
94800,-500.0,41,100,49.5855,2.0167
94900,-534.0,39,100,45.3259,2.2062
95000,-611.0,48,100,46.4009,2.1551
95100,-461.0,38,100,47.7236,2.0954
95200,-499.0,37,100,48.2012,2.0746
95300,-572.0,43,100,49.0353,2.0394
95400,-517.0,49,100,48.6519,2.0554
95500,-451.0,42,100,49.6364,2.0147
95600,-527.0,34,100,50.1935,1.9923
95700,-539.0,35,100,50.244,1.9903
95800,-543.0,43,100,49.1793,2.0334
95900,-655.0,57,100,49.042,2.0391
96000,-567.0,46,100,49.2425,2.0308
96100,-467.0,46,100,49.1879,2.033
96200,-532.0,38,100,50.0162,1.9994
96300,-540.0,39,100,50.1947,1.9922
96400,-667.0,40,100,49.0892,2.0371
96500,-543.0,45,100,47.7689,2.0934
96600,-611.0,46,100,48.3961,2.0663
96700,-526.0,42,100,48.8187,2.0484
96800,-537.0,47,100,46.5584,2.1478
96900,-645.0,52,100,50.1803,1.9928
97000,-472.0,42,100,47.7129,2.0959
97100,-482.0,42,100,49.579,2.017
97200,-453.0,48,100,49.5995,2.0161
97300,-561.0,41,100,49.3244,2.0274
97400,-717.0,67,100,49.4434,2.0225
97500,-597.0,69,100,48.2572,2.0722
97600,-764.0,52,100,48.8418,2.0474
97700,-607.0,71,100,47.2444,2.1167
97800,-839.0,49,100,47.8705,2.089
97900,-784.0,63,100,47.419,2.1089
98000,-491.0,47,100,47.0544,2.1252
98100,-492.0,44,100,48.2943,2.0706
98200,-553.0,48,100,47.4499,2.1075
98300,-533.0,39,100,46.7675,2.1382
98400,-734.0,55,100,47.3526,2.1118
98500,-542.0,45,100,45.6389,2.1911
98600,-620.0,49,100,45.415,2.2019
98700,-549.0,45,100,47.7882,2.0926
98800,-650.0,31,100,47.5775,2.1018
98900,-719.0,45,100,50.3041,1.9879
99000,-452.0,39,100,49.0658,2.0381
99100,-543.0,44,100,48.3295,2.0691
99200,-541.0,41,100,48.171,2.0759
99300,-597.0,51,100,49.0618,2.0382
99400,-464.0,37,100,49.3766,2.0252
99500,-525.0,37,100,48.7761,2.0502
99600,-530.0,41,100,49.3929,2.0246
99700,-646.0,44,100,50.1901,1.9924
99800,-507.0,37,100,49.7267,2.011
99900,-433.0,27,100,48.9996,2.0408
