env_steps,critic_loss,q1
1000,0.6433,-1.5654
1100,0.6531,-2.8758
1200,0.6593,-3.1114
1300,0.6809,-3.3066
1400,0.7013,-3.5336
1500,0.6835,-3.7407
1600,0.6939,-3.9419
1700,0.7558,-4.1031
1800,0.7346,-4.3256
1900,0.7841,-4.4502
2000,0.7617,-4.6605
2100,0.8448,-4.8111
2200,0.799,-5.0011
2300,0.8324,-5.1314
2400,0.8338,-5.307
2500,0.8967,-5.4677
2600,0.8068,-5.6424
2700,0.904,-5.7927
2800,0.9132,-5.8964
2900,0.9162,-6.0667
3000,0.9094,-6.2038
3100,0.9488,-6.3214
3200,0.9162,-6.462
3300,0.9858,-6.5866
3400,0.9677,-6.7266
3500,0.9581,-6.8369
3600,0.8928,-6.9791
3700,1.0383,-7.099
3800,1.0513,-7.1656
3900,0.9661,-7.3299
4000,0.9942,-7.4398
4100,1.0578,-7.5399
4200,1.0917,-7.6502
4300,1.021,-7.7524
4400,0.9639,-7.8574
4500,1.1833,-7.8915
4600,1.0666,-8.0212
4700,1.2615,-8.0715
4800,1.1647,-8.1667
4900,1.1063,-8.2503
5000,1.2068,-8.3234
5100,1.2297,-8.4214
5200,1.2025,-8.5075
5300,1.116,-8.5734
5400,1.2207,-8.6517
5500,1.209,-8.7052
5600,1.1327,-8.8006
5700,1.313,-8.8241
5800,1.3144,-8.8677
5900,1.349,-8.949
6000,1.1826,-9.0396
6100,1.2648,-9.0994
6200,1.3588,-9.1413
6300,1.2322,-9.2049
6400,1.3478,-9.2555
6500,1.2597,-9.3055
6600,1.1983,-9.3975
6700,1.313,-9.4077
6800,1.2615,-9.4709
6900,1.2515,-9.5469
7000,1.4198,-9.572
7100,1.2614,-9.6334
7200,1.5741,-9.642
7300,1.6518,-9.6728
7400,1.3975,-9.7252
7500,1.3621,-9.7779
7600,1.4866,-9.7823
7700,1.4804,-9.8434
7800,1.32,-9.8856
7900,1.4474,-9.9196
8000,1.4602,-9.9497
8100,1.3569,-10.0058
8200,1.4452,-10.0456
8300,1.5074,-10.0724
8400,1.4429,-10.1039
8500,1.4423,-10.1272
8600,1.5728,-10.1496
8700,1.6772,-10.1521
8800,1.6563,-10.1913
8900,1.5687,-10.1956
9000,1.5299,-10.2279
9100,1.6281,-10.239
9200,1.5294,-10.2748
9300,1.3766,-10.3386
9400,1.5241,-10.3494
9500,1.575,-10.3772
9600,1.7219,-10.3676
9700,1.268,-10.4279
9800,1.3521,-10.4525
9900,1.4925,-10.4697
10000,1.6006,-10.4626
10100,1.441,-10.4989
10200,1.5746,-10.5309
10300,1.5495,-10.533
10400,1.5217,-10.5646
10500,1.7368,-10.5521
10600,1.5895,-10.5821
10700,1.581,-10.5918
10800,1.5596,-10.6006
10900,1.5081,-10.6468
11000,1.4791,-10.6579
11100,1.8291,-10.6233
11200,1.6932,-10.65
11300,1.6376,-10.6636
11400,1.6927,-10.6708
11500,1.548,-10.6996
11600,1.4792,-10.7304
11700,1.4724,-10.7569
11800,1.5845,-10.7571
11900,1.8077,-10.7416
12000,1.6688,-10.7684
12100,1.6295,-10.7807
12200,1.6002,-10.8046
12300,1.6775,-10.8096
12400,1.6103,-10.8231
12500,1.568,-10.8288
12600,1.6866,-10.8463
12700,1.5772,-10.8665
12800,1.5064,-10.8822
12900,1.8444,-10.8582
13000,1.7547,-10.883
13100,1.8716,-10.8537
13200,1.5626,-10.8992
13300,1.6347,-10.9257
13400,1.5395,-10.928
13500,1.7533,-10.9265
13600,1.6529,-10.94
13700,1.9813,-10.8866
13800,1.7031,-10.9116
13900,1.7215,-10.9273
14000,1.5109,-10.9366
14100,1.6748,-10.9277
14200,1.6365,-10.9262
14300,1.8224,-10.9201
14400,1.5032,-10.9628
14500,1.5719,-10.9785
14600,1.5232,-10.9868
14700,1.5501,-10.9885
14800,1.8444,-10.9686
14900,1.8197,-10.9708
15000,1.4493,-11.0078
15100,1.7513,-10.9864
15200,1.7994,-10.9986
15300,1.7226,-10.9639
15400,1.743,-10.9803
15500,1.5287,-11.0119
15600,1.679,-11.0182
15700,1.6446,-11.0242
15800,1.7595,-10.998
15900,1.6184,-11.0382
16000,1.5307,-11.0289
16100,1.6932,-11.0302
16200,1.9134,-11.0016
16300,1.5657,-11.0345
16400,1.6082,-11.0345
16500,1.36,-11.0894
16600,1.5733,-11.0662
16700,1.6761,-11.0459
16800,1.8353,-11.0599
16900,1.5921,-11.096
17000,1.5316,-11.1038
17100,1.6227,-11.1072
17200,1.5567,-11.1081
17300,1.7781,-11.0754
17400,1.6198,-11.1233
17500,1.8019,-11.1046
17600,1.6641,-11.1126
17700,1.6987,-11.0992
17800,1.5819,-11.1362
17900,1.827,-11.1134
18000,1.6491,-11.1203
18100,1.6461,-11.1262
18200,1.6897,-11.1339
18300,1.5173,-11.1506
18400,1.8679,-11.1165
18500,1.4977,-11.1482
18600,2.0246,-11.1086
18700,1.9386,-11.0834
18800,1.842,-11.09
18900,1.7608,-11.1066
19000,1.6695,-11.0969
19100,1.5927,-11.1113
19200,1.7379,-11.111
19300,2.0322,-11.0634
19400,1.552,-11.107
19500,1.632,-11.1251
19600,2.0199,-11.052
19700,1.7536,-11.0697
19800,1.745,-11.1157
19900,1.7732,-11.0604
20000,1.9317,-11.0933
20100,1.5852,-11.0784
20200,1.64,-11.1071
20300,1.7804,-11.0811
20400,1.6038,-11.1129
20500,1.6896,-11.1075
20600,2.0012,-11.103
20700,1.506,-11.1133
20800,1.481,-11.1461
20900,1.4286,-11.1529
21000,1.7727,-11.1355
21100,1.5598,-11.1557
21200,1.6632,-11.1673
21300,1.6337,-11.1564
21400,1.7831,-11.1518
21500,1.7614,-11.1513
21600,1.6557,-11.1771
21700,1.8176,-11.1465
21800,1.6804,-11.1524
21900,1.8317,-11.146
22000,1.5865,-11.1921
22100,1.6048,-11.2001
22200,1.5204,-11.2227
22300,1.7178,-11.2092
22400,1.7507,-11.2069
22500,1.8541,-11.2396
22600,1.5901,-11.2494
22700,1.9738,-11.2063
22800,1.9697,-11.1831
22900,1.8401,-11.1823
23000,1.7245,-11.1987
23100,1.674,-11.2134
23200,1.6365,-11.2126
23300,1.6744,-11.2125
23400,1.7183,-11.198
23500,1.6745,-11.2276
23600,1.8972,-11.207
23700,1.8527,-11.2253
23800,1.6332,-11.2249
23900,1.6129,-11.2376
24000,1.794,-11.2029
24100,1.8302,-11.2009
24200,1.4661,-11.2467
24300,2.0057,-11.2181
24400,1.898,-11.2139
24500,1.7912,-11.2293
24600,1.8105,-11.2355
24700,1.733,-11.2419
24800,1.8396,-11.2369
24900,1.7509,-11.2663
25000,1.8973,-11.2378
25100,1.7006,-11.2523
25200,1.818,-11.2403
25300,1.5766,-11.2793
25400,1.8092,-11.2586
25500,1.7471,-11.2822
25600,1.5939,-11.2959
25700,2.013,-11.252
25800,1.6239,-11.3062
25900,2.043,-11.2519
26000,1.7176,-11.2849
26100,1.6999,-11.2921
26200,1.6923,-11.2989
26300,1.8465,-11.2606
26400,1.8729,-11.2662
26500,1.8045,-11.2848
26600,1.8764,-11.2952
26700,1.5602,-11.3225
26800,1.9549,-11.2681
26900,2.1072,-11.2575
27000,2.0158,-11.2386
27100,2.0925,-11.239
27200,1.6871,-11.2413
27300,1.7989,-11.2645
27400,1.8079,-11.2763
27500,1.8058,-11.2489
27600,1.5757,-11.2992
27700,1.6537,-11.2832
27800,1.6188,-11.3208
27900,1.7478,-11.3142
28000,1.8455,-11.3043
28100,1.4798,-11.3325
28200,1.7272,-11.3334
28300,1.6859,-11.3117
28400,1.9082,-11.2945
28500,1.5837,-11.3609
28600,1.6537,-11.3396
28700,1.7828,-11.3101
28800,1.7394,-11.3307
28900,1.7123,-11.3239
29000,1.7629,-11.3188
29100,1.713,-11.3145
29200,1.6797,-11.3383
29300,1.522,-11.3559
29400,1.7819,-11.3431
29500,1.6591,-11.3517
29600,1.8021,-11.3461
29700,1.7885,-11.3512
29800,1.9661,-11.3533
29900,1.7674,-11.3343
30000,1.6473,-11.3758
30100,1.6504,-11.4002
30200,1.9488,-11.3526
30300,1.6877,-11.3817
30400,1.6986,-11.3622
30500,1.8915,-11.3506
30600,1.713,-11.3645
30700,1.5311,-11.3945
30800,1.6099,-11.3914
30900,1.8788,-11.3705
31000,1.8023,-11.3705
31100,2.039,-11.3427
31200,1.9999,-11.3511
31300,1.667,-11.3803
31400,1.772,-11.3552
31500,1.5685,-11.3841
31600,1.7658,-11.3702
31700,1.7048,-11.3759
31800,1.8519,-11.3891
31900,1.7414,-11.4125
32000,1.8863,-11.3731
32100,1.708,-11.3952
32200,1.5828,-11.3979
32300,1.8441,-11.3866
32400,1.7894,-11.399
32500,1.9936,-11.3592
32600,1.5204,-11.3992
32700,1.8604,-11.3546
32800,2.1048,-11.3652
32900,1.7447,-11.3699
33000,1.825,-11.3522
33100,1.853,-11.3384
33200,1.8295,-11.3515
33300,1.6727,-11.3783
33400,1.6475,-11.3761
33500,1.6993,-11.3956
33600,1.9871,-11.3534
33700,1.852,-11.3611
33800,1.7889,-11.3619
33900,1.8577,-11.3675
34000,1.631,-11.3855
34100,1.5877,-11.4014
34200,1.7993,-11.3834
34300,1.9616,-11.3764
34400,1.8802,-11.3639
34500,1.9218,-11.3774
34600,1.7773,-11.3755
34700,1.584,-11.4135
34800,1.719,-11.3976
34900,1.6638,-11.411
35000,1.783,-11.3832
35100,1.7453,-11.4003
35200,1.5167,-11.4445
35300,1.7923,-11.4115
35400,1.8673,-11.4276
35500,1.752,-11.4182
35600,1.996,-11.4005
35700,1.8375,-11.4241
35800,1.824,-11.4114
35900,1.7446,-11.4157
36000,2.2279,-11.3584
36100,1.6571,-11.4102
36200,2.2877,-11.3551
36300,1.8163,-11.3667
36400,1.7071,-11.3806
36500,1.7272,-11.3919
36600,1.6545,-11.3969
36700,1.7482,-11.3962
36800,1.6996,-11.4231
36900,1.7764,-11.4024
37000,1.9531,-11.4126
37100,1.566,-11.4369
37200,1.9711,-11.4175
37300,1.7119,-11.3994
37400,1.7461,-11.4333
37500,1.7333,-11.4231
37600,1.8504,-11.4121
37700,1.8199,-11.4447
37800,1.8841,-11.4014
37900,1.6534,-11.4278
38000,1.9219,-11.4356
38100,1.8917,-11.4135
38200,1.8993,-11.423
38300,1.7211,-11.4583
38400,1.8414,-11.4192
38500,1.6741,-11.4596
38600,2.1357,-11.4213
38700,1.9769,-11.4428
38800,1.8592,-11.4299
38900,2.0088,-11.4451
39000,1.8376,-11.4179
39100,1.821,-11.4563
39200,1.8147,-11.4703
39300,1.7794,-11.4785
39400,1.8478,-11.4655
39500,1.6824,-11.5151
39600,1.7884,-11.4712
39700,1.8024,-11.4905
39800,1.946,-11.4792
39900,1.9575,-11.4591
40000,1.7168,-11.5009
40100,1.9219,-11.4613
40200,1.9982,-11.4529
40300,1.6186,-11.4962
40400,2.0112,-11.4765
40500,1.8426,-11.4644
40600,1.9471,-11.4396
40700,2.0365,-11.4443
40800,2.0437,-11.4389
40900,1.9409,-11.4358
41000,1.7662,-11.4459
41100,1.5388,-11.5
41200,1.9264,-11.4586
41300,1.8168,-11.4613
41400,1.9405,-11.4791
41500,1.9868,-11.4512
41600,1.8006,-11.4774
41700,1.5916,-11.528
41800,1.8375,-11.5025
41900,1.7973,-11.5288
42000,1.8738,-11.4965
42100,1.8039,-11.5166
42200,1.9032,-11.524
42300,1.9633,-11.5015
42400,1.8737,-11.5079
42500,1.5542,-11.5768
42600,2.0536,-11.5104
42700,1.901,-11.5285
42800,1.7262,-11.5367
42900,1.9132,-11.5353
43000,1.7974,-11.5544
43100,1.9213,-11.5377
43200,2.2908,-11.501
43300,1.9041,-11.5315
43400,1.5246,-11.5546
43500,2.1485,-11.5016
43600,1.8501,-11.5362
43700,1.8819,-11.5327
43800,2.022,-11.5083
43900,1.8287,-11.509
44000,1.809,-11.5184
44100,1.9403,-11.5034
44200,1.9238,-11.5425
44300,1.8372,-11.5421
44400,1.7488,-11.5516
44500,1.6177,-11.586
44600,1.7377,-11.5825
44700,1.8262,-11.5672
44800,1.9018,-11.5837
44900,1.8819,-11.5887
45000,1.7856,-11.5957
45100,1.5131,-11.6341
45200,1.8184,-11.623
45300,1.7876,-11.6399
45400,1.9221,-11.6259
45500,2.0626,-11.6161
45600,1.742,-11.6424
45700,1.8276,-11.6491
45800,1.8634,-11.6443
45900,1.7313,-11.6295
46000,1.7617,-11.6505
46100,1.8218,-11.6581
46200,1.9259,-11.662
46300,1.6457,-11.7045
46400,2.0292,-11.6647
46500,1.7367,-11.6849
46600,1.6798,-11.7156
46700,2.0255,-11.6711
46800,2.1865,-11.6681
46900,1.6538,-11.6977
47000,1.8621,-11.6741
47100,1.8503,-11.7065
47200,1.5956,-11.7
47300,2.0237,-11.6742
47400,2.012,-11.6716
47500,1.8613,-11.6757
47600,1.7918,-11.6995
47700,1.6942,-11.6807
47800,1.9089,-11.6809
47900,2.1657,-11.6392
48000,2.1768,-11.6292
48100,2.0137,-11.6205
48200,1.628,-11.7003
48300,1.9546,-11.6512
48400,1.9202,-11.6579
48500,1.7822,-11.6515
48600,1.6806,-11.6783
48700,1.7148,-11.7049
48800,2.1057,-11.663
48900,1.8001,-11.6833
49000,1.7153,-11.7024
49100,1.5891,-11.7305
49200,1.7263,-11.7153
49300,1.8253,-11.7121
49400,1.7127,-11.746
49500,1.9126,-11.725
49600,1.7564,-11.7317
49700,2.1007,-11.6794
49800,1.9268,-11.6859
49900,1.7886,-11.7047
50000,1.8774,-11.7182
50100,2.1369,-11.6734
50200,1.8887,-11.696
50300,1.6756,-11.7204
50400,1.9373,-11.726
50500,2.1651,-11.6793
50600,1.8909,-11.6905
50700,2.0143,-11.6947
50800,1.873,-11.698
50900,1.9757,-11.6885
51000,1.9841,-11.6846
51100,1.8091,-11.7135
51200,2.1621,-11.6549
51300,1.8254,-11.6988
51400,1.9443,-11.6986
51500,1.8936,-11.6902
51600,1.7565,-11.7
51700,1.959,-11.7082
51800,1.6944,-11.7106
51900,1.692,-11.7119
52000,2.0148,-11.7053
52100,1.7342,-11.7574
52200,2.1899,-11.6906
52300,2.0,-11.7105
52400,2.123,-11.6864
52500,1.8007,-11.7031
52600,2.0154,-11.6914
52700,1.8953,-11.7279
52800,2.0132,-11.677
52900,1.9027,-11.7186
53000,1.9195,-11.7095
53100,1.8268,-11.7371
53200,2.2086,-11.6999
53300,1.9767,-11.7228
53400,1.7565,-11.7588
53500,1.9135,-11.7414
53600,1.9642,-11.7437
53700,1.9051,-11.791
53800,1.7842,-11.7761
53900,1.919,-11.8062
54000,1.906,-11.7935
54100,1.8827,-11.7879
54200,2.1427,-11.758
54300,2.0329,-11.7541
54400,1.8737,-11.785
54500,2.2236,-11.7527
54600,1.9836,-11.7413
54700,1.8869,-11.7476
54800,2.1802,-11.728
54900,1.9948,-11.7457
55000,1.8757,-11.7716
55100,2.0321,-11.7715
55200,1.8859,-11.7723
55300,1.7882,-11.8066
55400,2.2517,-11.7559
55500,1.8508,-11.8012
55600,2.0099,-11.7745
55700,1.6398,-11.8347
55800,2.0326,-11.7891
55900,2.1197,-11.755
56000,2.0456,-11.7839
56100,1.7285,-11.8259
56200,1.8058,-11.815
56300,1.7345,-11.8305
56400,1.5839,-11.8772
56500,1.706,-11.8697
56600,1.903,-11.8551
56700,1.9458,-11.8393
56800,2.0289,-11.8572
56900,1.6802,-11.8991
57000,1.8011,-11.882
57100,1.7484,-11.8972
57200,1.9765,-11.9016
57300,1.8168,-11.9129
57400,1.6522,-11.9141
57500,2.0769,-11.8908
57600,1.7436,-11.9196
57700,1.6948,-11.9216
57800,2.0066,-11.9158
57900,1.8106,-11.9214
58000,2.0594,-11.9418
58100,2.2815,-11.9104
58200,1.8568,-11.9485
58300,2.1368,-11.8947
58400,1.7716,-11.9472
58500,1.7692,-11.9471
58600,1.9938,-11.9151
58700,1.9586,-11.9101
58800,2.2385,-11.9054
58900,1.6837,-11.9536
59000,1.9069,-11.9566
59100,1.9276,-11.9467
59200,1.8771,-11.9557
59300,1.9717,-11.9298
59400,1.8107,-11.9757
59500,1.5693,-12.0111
59600,1.844,-11.9659
59700,1.889,-11.9738
59800,1.8148,-11.9593
59900,2.0845,-11.9566
60000,1.72,-11.9959
60100,1.9034,-11.9779
60200,2.1837,-11.9369
60300,2.0564,-11.954
60400,1.8742,-11.9856
60500,1.9918,-11.9454
60600,1.8318,-11.9802
60700,1.7267,-11.9951
60800,1.9414,-11.9853
60900,1.8866,-11.9794
61000,2.2109,-11.9697
61100,1.7892,-11.9662
61200,2.1633,-11.9293
61300,1.7684,-11.9745
61400,1.7369,-11.9846
61500,1.7744,-11.9834
61600,2.0658,-11.9597
61700,2.0569,-11.9675
61800,1.9362,-11.984
61900,1.97,-11.9577
62000,1.7712,-11.9952
62100,1.9471,-12.0011
62200,2.0859,-11.9828
62300,1.8634,-11.9918
62400,1.9059,-11.983
62500,1.9879,-11.9855
62600,1.9403,-11.9946
62700,1.6138,-12.0307
62800,2.0069,-12.0007
62900,2.083,-11.9994
63000,1.9499,-11.9955
63100,1.939,-11.9982
63200,1.8881,-12.0155
63300,2.003,-12.0225
63400,1.8392,-12.0275
63500,2.1776,-12.012
63600,2.0538,-11.9756
63700,1.8854,-12.0302
63800,2.1154,-11.9973
63900,1.8349,-12.0143
64000,1.9759,-12.0141
64100,1.8653,-12.0355
64200,2.0036,-12.0319
64300,1.9455,-12.0188
64400,1.7809,-12.0363
64500,2.1632,-12.023
64600,2.146,-12.0276
64700,1.9287,-12.0179
64800,2.0921,-12.0057
64900,1.8777,-12.0241
65000,1.8641,-12.0364
65100,1.9571,-12.0319
65200,2.0618,-12.0349
65300,1.7802,-12.0574
65400,1.9762,-12.0534
65500,2.0217,-12.0523
65600,1.9656,-12.0763
65700,1.8908,-12.0493
65800,2.1868,-12.0478
65900,2.0544,-12.034
66000,2.0333,-12.0269
66100,1.8654,-12.0534
66200,2.1168,-12.0513
66300,2.0914,-12.059
66400,2.0819,-12.0452
66500,1.8954,-12.053
66600,1.9477,-12.0548
66700,2.1207,-12.0253
66800,2.0918,-12.0262
66900,1.748,-12.0714
67000,2.2,-12.0214
67100,1.9784,-12.0456
67200,2.0476,-12.0324
67300,1.736,-12.0722
67400,2.1763,-12.0592
67500,1.9155,-12.0702
67600,1.9559,-12.0682
67700,2.3599,-12.0574
67800,2.0991,-12.0504
67900,1.8832,-12.0623
68000,2.2457,-12.0375
68100,2.0215,-12.0579
68200,2.0934,-12.0298
68300,1.9183,-12.0803
68400,1.75,-12.0888
68500,1.7753,-12.099
68600,2.1201,-12.0854
68700,2.0068,-12.0873
68800,1.9018,-12.0859
68900,2.0932,-12.0918
69000,1.8521,-12.0844
69100,1.8307,-12.112
69200,2.0469,-12.0771
69300,1.8381,-12.1487
69400,2.0537,-12.0796
69500,1.8573,-12.1418
69600,1.797,-12.1511
69700,2.1908,-12.0989
69800,2.4077,-12.0866
69900,2.0458,-12.0958
70000,1.8532,-12.1604
70100,2.0274,-12.0876
70200,1.8644,-12.1293
70300,2.2668,-12.0957
70400,2.0434,-12.1029
70500,2.059,-12.0914
70600,2.1745,-12.1095
70700,2.2181,-12.059
70800,1.9839,-12.1034
70900,1.8642,-12.0975
71000,1.8253,-12.1087
71100,1.9112,-12.1213
71200,2.0379,-12.0911
71300,1.8304,-12.1105
71400,1.9002,-12.1195
71500,2.1703,-12.1313
71600,2.147,-12.101
71700,2.1236,-12.0953
71800,1.9892,-12.1052
71900,1.8006,-12.1161
72000,2.0393,-12.1084
72100,2.1768,-12.0952
72200,1.9379,-12.1108
72300,2.213,-12.06
72400,1.8144,-12.1191
72500,1.8453,-12.1172
72600,1.8259,-12.1422
72700,2.0102,-12.1095
72800,2.0675,-12.1415
72900,2.4966,-12.0872
73000,2.2302,-12.1077
73100,1.986,-12.0944
73200,1.87,-12.1122
73300,1.905,-12.139
73400,2.022,-12.109
73500,2.1157,-12.0945
73600,2.0444,-12.103
73700,2.0196,-12.1053
73800,2.0504,-12.1062
73900,2.25,-12.0621
74000,2.2297,-12.0746
74100,1.9923,-12.0918
74200,1.8966,-12.1144
74300,1.8458,-12.1295
74400,1.9357,-12.1355
74500,1.9355,-12.1266
74600,2.0739,-12.1358
74700,2.223,-12.0947
74800,1.9226,-12.1115
74900,1.8985,-12.1441
75000,2.0247,-12.1327
75100,2.0112,-12.1336
75200,2.1908,-12.1012
75300,1.5777,-12.1557
75400,2.1909,-12.1301
75500,1.9759,-12.1367
75600,1.5303,-12.1699
75700,2.2284,-12.1268
75800,2.0008,-12.1614
75900,2.3068,-12.1471
76000,1.7416,-12.1766
76100,2.0957,-12.1768
76200,1.7461,-12.2163
76300,2.1808,-12.1903
76400,1.8379,-12.2236
76500,2.0407,-12.2283
76600,1.9484,-12.2494
76700,1.9154,-12.2438
76800,2.1283,-12.2226
76900,2.1515,-12.2124
77000,1.9596,-12.2367
77100,1.98,-12.274
77200,1.7613,-12.2834
77300,1.9817,-12.2815
77400,2.0812,-12.271
77500,2.1675,-12.2662
77600,1.8347,-12.2943
77700,2.1626,-12.2689
77800,1.9059,-12.2963
77900,1.8495,-12.3008
78000,1.8003,-12.3185
78100,2.1826,-12.2893
78200,2.102,-12.2813
78300,1.7379,-12.3167
78400,2.1013,-12.3095
78500,2.0795,-12.3016
78600,2.04,-12.3192
78700,1.9924,-12.3239
78800,2.3808,-12.2742
78900,2.4291,-12.3011
79000,2.0061,-12.3072
79100,2.1038,-12.2864
79200,2.0273,-12.3219
79300,2.1161,-12.3021
79400,2.1704,-12.3294
79500,2.2073,-12.302
79600,2.0084,-12.2881
79700,1.9506,-12.3305
79800,2.0941,-12.3016
79900,2.072,-12.3398
80000,2.1447,-12.3189
80100,2.0619,-12.3287
80200,2.5406,-12.2915
80300,2.2879,-12.2604
80400,1.8819,-12.347
80500,1.7939,-12.3529
80600,1.9126,-12.3692
80700,2.396,-12.2999
80800,2.2997,-12.3025
80900,2.288,-12.2838
81000,2.0406,-12.3046
81100,1.8656,-12.3621
81200,2.0539,-12.3221
81300,1.7506,-12.3622
81400,2.1315,-12.3358
81500,2.1071,-12.3691
81600,2.0001,-12.3574
81700,2.0424,-12.3714
81800,2.2652,-12.3265
81900,2.1074,-12.353
82000,2.3606,-12.3128
82100,1.89,-12.3529
82200,2.0737,-12.3376
82300,1.806,-12.3812
82400,2.0403,-12.3704
82500,2.009,-12.3473
82600,1.8083,-12.3739
82700,1.9385,-12.3741
82800,1.9361,-12.3812
82900,2.393,-12.3397
83000,2.0544,-12.3566
83100,1.8698,-12.3806
